node,timestamp,split,query,summary
17,1662550018.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""rigid"", 0.6316416362800319], [""laffer"", 0.5552733642310814], [""curv"", 0.5410178687372356]]","The Truss replies to Starmer are robotic. She is rigid in her belief in the Laffer Curve (which is nonsense at current levels of tax) and trickle down economics. Tax cuts do not increase tax take, and don’t deliver growth and investment. As for trickle down, it doesn’t happen."
17,1662550020.0,"['senior', 'agenc', 'director', 'commun', 'intellig', 'fire']","[[""starmer"", 0.6093055756022903], [""aspir"", 0.582358937873432], [""prosecut"", 0.5381494058520275]]","Starmer is on fire. Keir Starmer ""doesn't understand aspiration"" says Liz Truss at #PMQs.. Starmer is the son of a toolmaker who went to Oxford, became Director of Public Prosecutions and leader of the Labour Party."
17,1662550032.0,"['deliv', 'messag', 'remark']","[[""rigid"", 0.7288513209030547], [""laffer"", 0.6846720032379537]]","The Truss replies to Starmer are robotic. She is rigid in her belief in the Laffer Curve (which is nonsense at current levels of tax) and trickle down economics. Tax cuts do not increase tax take, and don’t deliver growth and investment. As for trickle down, it doesn’t happen."
17,1662550080.0,"['steal', 'stop']","[[""amazon"", 0.4825040030093379], [""daft"", 0.4380639447962353], [""pay"", 0.4163910138383983], [""arent"", 0.3770722310547181], [""round"", 0.3649187471032042], [""choos"", 0.3557516430379511]]",British people aren’t daft. They want to stop the energy hike but they know someone has to pay for it. Truss chooses to make the working people of Britain pay for Tory failure while giving Shell BP and Amazon a massive tax. It should be the other way round.
17,1662550144.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""femal"", 1.0]]","When asked why she thought all of Britain’s female prime ministers have been Conservative, Liz Truss said it was extraordinary that Labour couldn’t a female leader, or even a leader who does not come from north London.."
17,1662550153.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""london"", 1.0]]","Keir starmer isn't a Londoner, he's from Kent Liz Truss, home counties lawyer. Truss great line: Can’t understand why it’s “so hard for Labour to find a female leader or, indeed, a leader who doesn’t come from north London?”. 👊."
17,1662550347.0,"['dose', 'refus', 'million']","[[""raid"", 1.0]]","SNP's Ian Blackford brands Liz Truss's energy policy as ""a decade long raid on the bank accounts of ordinary tax payers"", as she refuses a windfall tax on energy companies.. #PMQs."
17,1662550403.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""femal"", 1.0]]","When asked why she thought all of Britain’s female prime ministers have been Conservative, Liz Truss said it was extraordinary that Labour couldn’t a female leader, or even a leader who does not come from north London.."
17,1662550772.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""blackford"", 1.0]]","Liz Truss slapping down Ian Blackford at #pmq was great viewing. As she says, Blackford doesn't want oil and gas extracted from the North Sea whilst simultaneously demanding a windfall tax on the very companies that the SNP are attempting to ban.."
18,1662550995.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""borrow"", 1.0]]","Of course today Truss talking about not taxing biz, but tmrw she'll outline huge package to help families with energy bills (those 'handouts' she doesn't much like) But support paid thru borrowing not taxes. Lab source: ""The public really don't like it being loaded on borrowing."""
18,1662551501.0,"['term', 'next', 'presid', 'end']","[[""stick"", 1.0]]",Truss Tax is going to stick.. And we're going to be paying it for the next 20 years.
19,1662552539.0,"['term', 'next', 'presid', 'end']","[[""feed"", 0.5270031540409171], [""warm"", 0.5102605576975255], [""enough"", 0.32837741016362637], [""elderli"", 0.3221623778654695], [""hoard"", 0.3212211342878292], [""vast"", 0.2792965646052664], [""kid"", 0.26285343740945866]]","Energy giants like Shell are expected to make £170,000,000,000 in profit in the next 2 years. But Liz Truss says no to a windfall tax on their vast hoarded wealth. Remember that next time they tell you we “can’t afford” to feed kids or keep the elderly warm. Enough Is Enough."
19,1662552652.0,"['rig', 'fraud', 'say', 'believ']","[[""warm"", 0.5082619506730337], [""next"", 0.5056789445905264], [""vast"", 0.49866502840305243], [""feed"", 0.3440897755889181], [""enough"", 0.20482664640604512], [""elderli"", 0.1964245083770347], [""hoard"", 0.19585062601303546]]","Energy giants like Shell are expected to make £170,000,000,000 in profit in the next 2 years. But Liz Truss says no to a windfall tax on their vast hoarded wealth. Remember that next time they tell you we “can’t afford” to feed kids or keep the elderly warm. Enough Is Enough."
19,1662552845.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""170bn"", 1.0]]","Liz Truss' first act as PM is to oppose a windfall tax on the oil and gas giants making £170bn in excess profits. Instead, she wants the British people to foot the entire bill for her energy package. She stands up for the vested interests, not ordinary people."
19,1662552875.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""170bn"", 1.0]]","Liz Truss' first act as PM is to oppose a windfall tax on the oil and gas giants making £170bn in excess profits. Instead, she wants the British people to foot the entire bill for her energy package. She stands up for the vested interests, not ordinary people."
19,1662552876.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""170bn"", 1.0]]","Liz Truss' first act as PM is to oppose a windfall tax on the oil and gas giants making £170bn in excess profits. Instead, she wants the British people to foot the entire bill for her energy package. She stands up for the vested interests, not ordinary people."
19,1662552920.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""170bn"", 1.0]]","Liz Truss' first act as PM is to oppose a windfall tax on the oil and gas giants making £170bn in excess profits. Instead, she wants the British people to foot the entire bill for her energy package. She stands up for the vested interests, not ordinary people."
19,1662553010.0,"['money', 'tax']","[[""170bn"", 0.6773999629980298], [""oil"", 0.4678223786361691], [""industri"", 0.463759406340219], [""ga"", 0.23244754639843157], [""employe"", 0.2305794079743058]]",Liz Truss says she won't tax energy firms' £170bn profits to ease cost of living crisis. Liz Truss is right. No industry would have any incentive to make £170bn in excess profits if they actually had to pay tax on it.
20,1662553631.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""ga"", 0.49415214294174403], [""oil"", 0.489546727655883], [""employe"", 0.45017462890685894], [""donat"", 0.41320444437379766], [""industri"", 0.37783931995732234]]","When Liz Truss rejects a windfall tax on the £170,000,000,000 profits oil and gas giants are expected to make, it's worth remembering: She's a former Shell employee whose party has taken more than £1,500,000 in donations from the oil and gas industry since the last election."
20,1662553660.0,"['hour', 'take', 'spent', 'time', 'year', 'last', 'offic']","[[""oil"", 0.4856291298240392], [""ga"", 0.4752491846050524], [""employe"", 0.44717549893987585], [""industri"", 0.4115986713036937], [""donat"", 0.4110026371296007]]","When Liz Truss rejects a windfall tax on the £170,000,000,000 profits oil and gas giants are expected to make, it's worth remembering: She's a former Shell employee whose party has taken more than £1,500,000 in donations from the oil and gas industry since the last election."
20,1662553675.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""oil"", 0.5330954241492325], [""employe"", 0.4964686951402114], [""donat"", 0.4918620228398433], [""ga"", 0.47686460760348226]]","When Liz Truss rejects a windfall tax on the £170,000,000,000 profits oil and gas giants are expected to make, it's worth remembering: She's a former Shell employee whose party has taken more than £1,500,000 in donations from the oil and gas industry since the last election."
20,1662553675.0,"['effort', 'reject', 'victori', 'revers', 'presidenti']","[[""ga"", 0.457947794000566], [""oil"", 0.45367979718877216], [""employe"", 0.42768866565397295], [""donat"", 0.392565120530337], [""industri"", 0.3605517289293576], [""former"", 0.34268927875401506]]","When Liz Truss rejects a windfall tax on the £170,000,000,000 profits oil and gas giants are expected to make, it's worth remembering: She's a former Shell employee whose party has taken more than £1,500,000 in donations from the oil and gas industry since the last election."
20,1662553987.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""labour"", 1.0]]","Labour would freeze energy bills through a windfall tax on oil and gas profits. Liz Truss won’t touch those profits. Instead, she wants working people to pay for decades to come. Only Labour can offer Britain a fresh start.."
21,1662559633.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""drilldown"", 0.7714295982668771], [""ministeri"", 0.6363146823057005]]",Research | Average (shadow) ministerial experience of senior ministers in first cabinet: Truss: 58 months. Heath: 68. May: 78. Callaghan: 78. Johnson: 79. Blair: 85. Thatcher: 86. Brown: 95. Cameron: 98. Major: 104. Drilldown:.
22,1662571998.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""undiplomat"", 0.6350888441147052], [""headlock"", 0.5977560997609073], [""lunaci"", 0.4892338962905944]]","The ERG has Truss in a headlock. We now have these bigoted zealots dictating policy. So forget any evidence-based, responsible strategy and expect instead undiplomatic lunacy, risking of the GFA, stripping away of protective regulations and deceitful attacks on the ECHR. Abysmal."
